# Time-averaged data for fix myat1
# TimeStep v_kenergy v_penergy v_pressure v_tempera v_dense v_entha
25420 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25430 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25440 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25450 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25460 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25470 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25480 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25490 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25500 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25510 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25520 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25530 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25540 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25550 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25560 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25570 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25580 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25590 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25600 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25610 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25620 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25630 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25640 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25650 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25660 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25670 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25680 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25690 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25700 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25710 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25720 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25730 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25740 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25750 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25760 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25770 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25780 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25790 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25800 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25810 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25820 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25830 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25840 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25850 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25860 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25870 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25880 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25890 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25900 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25910 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25920 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25930 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25940 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25950 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25960 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25970 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25980 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
25990 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
26000 10.953 -257.301 -1827.21 340.307 0.896305 -258.491
